feature,beta_f,beta_a,beta_g,pvalue_f,pvalue_a,pvalue_g,Contrast_name,Labels
Cerebelum_8_R,-0.28913806960557414,0.006849687727052667,-0.21547533191818524,0.06753710180878846,0.5057151387487895,0.35905082913676933,Faces_con_0005,31
Cerebelum_9_L,-0.06055325562349245,0.007502555732216507,-0.22776333314205854,0.6909272827061421,0.4625952556622641,0.32890506021856725,Faces_con_0005,31
Cerebelum_9_R,-0.24731481987496626,0.007400343289393164,-0.22674322270986416,0.11427249188051014,0.47057470555039294,0.3336968561762136,Faces_con_0005,31
Cerebelum_10_L,-0.182905380401574,0.006890199928411087,-0.21558250940345244,0.2369559355104518,0.501954673441171,0.35775194582214465,Faces_con_0005,31
Cerebelum_10_R,-0.06736094378802072,0.007265593692400797,-0.22285540774538576,0.6594517200660628,0.478407823647492,0.34090857290273424,Faces_con_0005,31
Vermis_1_2,0.07080089190360847,0.007738098868357636,-0.23270537226353782,0.6419686357970227,0.4483235626383635,0.31832007598420853,Faces_con_0005,31
Vermis_3,0.016022226066938195,0.007691134537298503,-0.23162747551234306,0.9161007642432782,0.45099088253507824,0.32033575212047727,Faces_con_0005,31
Vermis_4_5,0.01781838548910547,0.007748337590893269,-0.23281357391080357,0.9069037054340395,0.44836419553267826,0.31848973261444324,Faces_con_0005,31
Vermis_6,-0.22431936652535286,0.00629809287551935,-0.20380957331630759,0.15072129909040916,0.5407271538878697,0.38611123464500885,Faces_con_0005,31
Vermis_7,-0.11008895987001502,0.007225131994594084,-0.22218342649120543,0.47188351851561317,0.4800450496311274,0.34180438925056233,Faces_con_0005,31
Vermis_8,-0.2277294858141019,0.006850452579715512,-0.21519551336136383,0.14154277801793472,0.5047558446808642,0.35923365641270133,Faces_con_0005,31
Vermis_9,-0.23935881763414396,0.007268586399264551,-0.22418654658542975,0.12585067581883638,0.4782903269210249,0.3389238164554692,Faces_con_0005,31
Vermis_10,-0.18358746507339607,0.008806191190493997,-0.25524922620045704,0.2391198324692373,0.39173001019906306,0.2769681973407768,Faces_con_0005,31
Precentral_L,0.005672988732681057,-0.008825297016820707,0.33829294393150355,0.9704120854214232,0.39329313472563665,0.15643338428867026,Faces_con_0004,12
Precentral_R,0.09972895873358661,-0.009130387820143838,0.34508730547045474,0.5184223095524021,0.37818411792559226,0.1493028249150835,Faces_con_0004,12
Frontal_Sup_L,0.025055572605407306,-0.008826860039707517,0.33833271340641435,0.8699817279480393,0.3931572607339703,0.15631588002315525,Faces_con_0004,12
Frontal_Sup_R,0.020414090343838266,-0.00878129083474664,0.33739008135597603,0.8939492574318463,0.3959328784870312,0.15772808095246982,Faces_con_0004,12
Frontal_Sup_Orb_L,-0.18232920152282772,-0.00926473776044604,0.34848786726882164,0.23927623266027964,0.37262521119609227,0.1460895710549188,Faces_con_0004,12
Frontal_Sup_Orb_R,-0.2874100172010698,-0.009988039313107962,0.36512017407019937,0.06954090746352956,0.3399924671458965,0.13077412475992872,Faces_con_0004,12
Frontal_Mid_L,0.020118531638938817,-0.008823023225142551,0.33825673123574274,0.8954299411727987,0.39336213195619063,0.15643501551645878,Faces_con_0004,12
Frontal_Mid_R,0.03164303667143965,-0.008810856006697248,0.33802048701823617,0.8360091643989386,0.39407008940661614,0.15675588903068735,Faces_con_0004,12
Frontal_Mid_Orb_L,-0.14820412534762722,-0.009333501796761108,0.3495174088182681,0.3372597968106493,0.36833910666809544,0.1445901898879861,Faces_con_0004,12
Frontal_Mid_Orb_R,-0.19300770795913633,-0.010191550432723514,0.36810776311177656,0.22032571127881984,0.3290666278706861,0.12662538756748623,Faces_con_0004,12
Frontal_Inf_Oper_L,-0.0861318320075494,-0.009262201115289016,0.34762131052627043,0.5749758373482897,0.3720313635107283,0.14662931529740517,Faces_con_0004,12
Frontal_Inf_Oper_R,-0.1294630461624371,-0.009580126627020971,0.35456783772641554,0.4022206389630004,0.3569015598456722,0.1395880009061512,Faces_con_0004,12
Frontal_Inf_Tri_L,-0.07290968938657894,-0.009281379702923311,0.3479601413647544,0.635393645818109,0.371809181900673,0.14680069468147453,Faces_con_0004,12
Frontal_Inf_Tri_R,-0.12908402911757097,-0.009859123085480702,0.3603563970110514,0.40376594980180947,0.3447800512926835,0.13447302762266153,Faces_con_0004,12
Frontal_Inf_Orb_L,-0.26997456257544833,-0.010105171464020209,0.36725404712728993,0.08505647084616257,0.33430592861510744,0.1286468420330229,Faces_con_0004,12
Frontal_Inf_Orb_R,-0.2979540320143451,-0.01179891420622272,0.40294630364306755,0.06267149593365015,0.26519358498435874,0.09919895435452399,Faces_con_0004,12
Rolandic_Oper_L,0.0450382150174148,-0.009036100587245294,0.3427804892875852,0.7693514553937157,0.38324573914656124,0.15197742037392606,Faces_con_0004,12
Rolandic_Oper_R,0.11902506741848563,-0.009323204043626208,0.3493177745564552,0.44200723573045597,0.3688752675782224,0.1450298556380184,Faces_con_0004,12
Supp_Motor_Area_L,0.057989021155978246,-0.008988406431577466,0.3418080904733988,0.7055088906131515,0.3851743294766208,0.15263787279634555,Faces_con_0004,12
Supp_Motor_Area_R,-0.05370133930953125,-0.008667041663639949,0.3351222054959313,0.7261763441852711,0.40237788404297226,0.16076072415977605,Faces_con_0004,12
Olfactory_L,-0.02239656193246265,-0.008751726988185857,0.3367694992734784,0.8836775360984245,0.3978600424040214,0.1587103645738298,Faces_con_0004,12
Olfactory_R,-0.05328970962123812,-0.008717019488359882,0.33613907094811835,0.7276424264587883,0.39943435486725143,0.15930049864415297,Faces_con_0004,12
Frontal_Sup_Medial_L,-0.11857064039750002,-0.009321314393747006,0.3492432572033564,0.44323178087233317,0.36914095240677536,0.14528192713921392,Faces_con_0004,12
Frontal_Sup_Medial_R,-0.09794530274765889,-0.009360022754518908,0.3498418818318287,0.5258428115497129,0.3674468696926687,0.144640976366998,Faces_con_0004,12
Frontal_Med_Orb_L,-0.16145766831775304,-0.009290849256108942,0.3488734168918914,0.29828678698287037,0.3709961319493912,0.14572923528361395,Faces_con_0004,12
Frontal_Med_Orb_R,-0.11926068742722037,-0.008948782726451452,0.34140899127897417,0.43993171700429645,0.3876994990577626,0.15352087822629543,Faces_con_0004,12
Rectus_L,-0.19626722078626896,-0.009931553329364903,0.36255428516085353,0.20748126559757296,0.34077009620126086,0.13193677580546437,Faces_con_0004,12
Rectus_R,-0.2493114604132804,-0.010466270927036595,0.37441513072861243,0.11512151759721631,0.3180204517195142,0.1216378704989126,Faces_con_0004,12
Insula_L,-0.00635965322537076,-0.008812981607737554,0.3380317709674589,0.9668892306597985,0.3943366279035381,0.1570151972704619,Faces_con_0004,12
Insula_R,-0.15285796549605632,-0.008977014292066581,0.3421993990006705,0.32058915849532454,0.38686222388370317,0.1530209626904892,Faces_con_0004,12
Cingulum_Ant_L,-0.08873833224855911,-0.008739216989689144,0.3368167791746932,0.56287173876097,0.3983295202071503,0.15864779155110864,Faces_con_0004,12
Cingulum_Ant_R,0.024842393899729785,-0.008857731997914757,0.338979019985691,0.8712295112326327,0.391611022528241,0.15562274687339336,Faces_con_0004,12
Cingulum_Mid_L,0.003161685237846065,-0.008835575575286915,0.3385046234413889,0.9835197773948244,0.3927562947540698,0.15618638845763366,Faces_con_0004,12
Cingulum_Mid_R,-0.01777717409773315,-0.00885273891204461,0.3388707869305855,0.9075038647341804,0.3918713856930387,0.15576049074548337,Faces_con_0004,12
Cingulum_Post_L,-0.14593463400179074,-0.009713906765106318,0.35762943741071945,0.34778424056948154,0.35092322910382523,0.13691692052400434,Faces_con_0004,12
Cingulum_Post_R,-0.17399683178612274,-0.00988215531408448,0.3613710479989838,0.26133699375046937,0.342704801871789,0.13305292297227103,Faces_con_0004,12
Hippocampus_L,-0.22091457403954268,-0.009725070792677974,0.35885589678473845,0.15833951261191037,0.3499534809481212,0.13553219837133498,Faces_con_0004,12
Hippocampus_R,-0.2600222393588995,-0.010350199030369794,0.3723410101449924,0.10223464993718798,0.3232872818275866,0.12393704754293235,Faces_con_0004,12
ParaHippocampal_L,-0.01338306171129263,-0.008861841911894545,0.3390598876076804,0.9304286387413528,0.39155014930112475,0.15566218742306132,Faces_con_0004,12
ParaHippocampal_R,-0.024101365424977515,-0.00889702458388965,0.33981166453445844,0.875079616803866,0.38986119282270837,0.15490741977367437,Faces_con_0004,12
Amygdala_L,-0.029070145026064996,-0.008980136214595143,0.34154716116896106,0.849903630410298,0.38639405178547237,0.15349747361666596,Faces_con_0004,12
Amygdala_R,0.0208379287052056,-0.008672878427677288,0.3351405990902465,0.8924641859172222,0.40443178049762885,0.16240204692838767,Faces_con_0004,12
Calcarine_L,-0.3393908478771602,-0.012151329889786447,0.4112375196845839,0.03361149954812536,0.2519354920873046,0.09289172255754728,Faces_con_0004,12
Calcarine_R,-0.29439250723527316,-0.011950350949774664,0.4058830917099146,0.06331290041050831,0.25993442110527065,0.09694225218777652,Faces_con_0004,12
Cuneus_L,-0.2832720948073922,-0.009056629283888997,0.34537812015895253,0.07076578226389368,0.3864684720023016,0.15273126315672841,Faces_con_0004,12
Cuneus_R,-0.2344464399706078,-0.009502172291908764,0.35392481361845995,0.1327511070765082,0.36253091984156094,0.14187550230079457,Faces_con_0004,12
Lingual_L,-0.274575317533262,-0.011057051657510265,0.38715893029381726,0.08278006263479859,0.2928304612496978,0.11065820029859916,Faces_con_0004,12
Lingual_R,-0.3181400296086939,-0.012591677206377664,0.41970116748675634,0.049598054666256775,0.2379261330558502,0.08779083100830656,Faces_con_0004,12
Occipital_Sup_L,-0.2842061142385518,-0.009310910307102595,0.34996092030432274,0.0739602597586101,0.3734725170728008,0.14694284257450127,Faces_con_0004,12
Occipital_Sup_R,-0.16523231663787225,-0.009042358544308206,0.34359482657284807,0.28268782965982153,0.3839359324798767,0.15167957871192042,Faces_con_0004,12
Occipital_Mid_L,-0.2720777118475847,-0.009478570807412904,0.3535196518952017,0.08649171880104856,0.3639406024510057,0.14244389481086187,Faces_con_0004,12
Occipital_Mid_R,-0.15680796469839753,-0.009296764459798216,0.3488718628861722,0.30917812213215323,0.3702990835082173,0.14532246174605273,Faces_con_0004,12
Occipital_Inf_L,-0.019037209029546087,-0.008827531713101333,0.33834473614989663,0.9008360006337597,0.3931575969058312,0.15634928551808377,Faces_con_0004,12
Occipital_Inf_R,-0.1490467552150566,-0.0093806134644835,0.35054513736475074,0.33405399106418465,0.3661406250856237,0.14345091429638002,Faces_con_0004,12
Fusiform_L,-0.014314299968231869,-0.008916448142979263,0.3401878829026897,0.9257045365207126,0.3901956523380957,0.15537795636269291,Faces_con_0004,12
Fusiform_R,-0.12788095789217113,-0.010049082400421462,0.364233927033468,0.40841577165838094,0.33696228467273515,0.13109358022869724,Faces_con_0004,12
Postcentral_L,0.20531849881053574,-0.009831437754114488,0.36100210924717424,0.188155102970201,0.3453085925546683,0.13383134167629265,Faces_con_0004,12
Postcentral_R,0.17637098728111852,-0.010062861164349273,0.36537813746030395,0.2581779909728219,0.33493157567680454,0.12973242946677133,Faces_con_0004,12
Parietal_Sup_L,-0.054469032480839986,-0.008821237447691666,0.3383109112233348,0.722371349411014,0.39384539619753467,0.1566516115306779,Faces_con_0004,12
Parietal_Sup_R,0.039104185527308766,-0.00882557555235954,0.33835981352709477,0.7985058696935637,0.393265708890432,0.15636718329895072,Faces_con_0004,12
Parietal_Inf_L,-0.01524603897350153,-0.008831516781101416,0.33842774528394004,0.9206723592855525,0.3929489992969112,0.15626146375931757,Faces_con_0004,12
Parietal_Inf_R,0.09275689477482132,-0.008911296217574782,0.3404145855049273,0.5456766488789084,0.3890585377905229,0.1542493960718839,Faces_con_0004,12
SupraMarginal_L,-0.042638439252668844,-0.008602484647240352,0.33372683492729444,0.7813435991372238,0.4068279542888643,0.16313484192050431,Faces_con_0004,12
SupraMarginal_R,0.044026988930256875,-0.009084841316773753,0.34377372361948155,0.7746666090154268,0.38141552465966155,0.1512618545127921,Faces_con_0004,12
Angular_L,-0.2630377960404664,-0.009948642647780769,0.36427233085585276,0.09623907120235908,0.3422842002532964,0.13244626153371622,Faces_con_0004,12
Angular_R,-0.16800623026692302,-0.009907096470660959,0.3618614766355572,0.2793342204022924,0.3426369745202327,0.13324312494218662,Faces_con_0004,12
Precuneus_L,0.06524725737493565,-0.009106976520150828,0.34432382458701943,0.6711991732428784,0.379410366181385,0.1500502030848347,Faces_con_0004,12
Precuneus_R,0.025862234487556524,-0.00881175416481966,0.3380394533538442,0.8659539623599077,0.39398584890845423,0.1567349773534957,Faces_con_0004,12
Paracentral_Lobule_L,0.22433671386334356,-0.009412179576540957,0.3522041936289022,0.15627320608163733,0.36646684474546554,0.14312263217047325,Faces_con_0004,12
Paracentral_Lobule_R,0.13780535524418763,-0.009942557657228287,0.36227032245685503,0.37411275749336104,0.3407284934103828,0.13261838490268477,Faces_con_0004,12
Caudate_L,0.06678510053233984,-0.008773039359236776,0.3373433742328055,0.6626772785997189,0.3961697734467765,0.15761909075849156,Faces_con_0004,12
Caudate_R,-0.007254061092516224,-0.00884023567752317,0.33860262437051647,0.9622016147074878,0.39251890676350787,0.15607285168327803,Faces_con_0004,12
Putamen_L,-0.04924526599811126,-0.008937760174475541,0.34071721565184854,0.7483786590024863,0.3875480783681412,0.15370288281836605,Faces_con_0004,12
Putamen_R,-0.025750501793060883,-0.009033727892500263,0.34264404390801406,0.8672950926342137,0.3854243326520246,0.1534591688124295,Faces_con_0004,12
Pallidum_L,-0.13116929949478692,-0.009350424363510657,0.3499367663520456,0.39468834366949257,0.3674483720437678,0.1443123221261094,Faces_con_0004,12
Pallidum_R,-0.09265597844041508,-0.009313407954713738,0.348750965183802,0.5464726156165349,0.36935386522621794,0.1453548600684965,Faces_con_0004,12
Thalamus_L,0.04682552456150611,-0.009081639434722281,0.34373630625371143,0.7605706466177988,0.38124118477722535,0.15113228795302747,Faces_con_0004,12
Thalamus_R,0.12646760750900551,-0.009342081332892285,0.3496310559862491,0.41244436172191223,0.3678329455172461,0.14439303417208993,Faces_con_0004,12
Heschl_L,0.14305580300752588,-0.009071944491010626,0.3442126862182352,0.35308836033346225,0.38165204113578777,0.15065814565472138,Faces_con_0004,12
Heschl_R,0.26482993345217865,-0.00917966533888272,0.3486581322883211,0.09761888069733833,0.37960246086749627,0.148151725725688,Faces_con_0004,12
Temporal_Sup_L,0.13760365282623305,-0.009459095294032528,0.35231020966846116,0.37700124740601193,0.36268520451841024,0.14209423178941122,Faces_con_0004,12
Temporal_Sup_R,0.08348856249968148,-0.00887012926715634,0.33949519959260427,0.5879634628495838,0.3912903298609056,0.15529070340292417,Faces_con_0004,12
Temporal_Pole_Sup_L,-0.2506241974962777,-0.009350129895217853,0.351242863800604,0.10965627625610387,0.3708515122475472,0.14531676941407434,Faces_con_0004,12
Temporal_Pole_Sup_R,-0.08771223939887668,-0.008993910368083426,0.3420850922946539,0.5675085422246016,0.38506833150395237,0.15249389498470103,Faces_con_0004,12
Temporal_Mid_L,-0.09845400776426404,-0.008894016082034236,0.34012590171094637,0.5232892651505836,0.39046739679959186,0.15502035900695468,Faces_con_0004,12
Temporal_Mid_R,-0.1870696833180916,-0.009691007869759363,0.35751055616508864,0.2271151050406175,0.3523808008442826,0.1374875324586515,Faces_con_0004,12
Temporal_Pole_Mid_L,-0.07516925410634848,-0.009404573085557828,0.3505786045811723,0.6258499561273785,0.3665743941077121,0.1446456941900259,Faces_con_0004,12
Temporal_Pole_Mid_R,-0.1349082884547543,-0.009310061982138297,0.3490548752849885,0.3791454311233605,0.36966293011224105,0.14536120501791167,Faces_con_0004,12
Temporal_Inf_L,-0.08364142289235955,-0.00944280260590728,0.351462653868189,0.5887855730514839,0.3644607069271738,0.14364670885854228,Faces_con_0004,12
Temporal_Inf_R,-0.1731702696633867,-0.009908401086268856,0.36174895738821716,0.26583120842923036,0.3423043010532608,0.13290432255908183,Faces_con_0004,12
Cerebelum_Crus1_L,-0.063251432601188,-0.009035255614163426,0.3428540500702171,0.6793010825561063,0.3828888187923818,0.15170157863773218,Faces_con_0004,12
Cerebelum_Crus1_R,-0.14226607932272714,-0.00911728812865444,0.34492281578595546,0.35410482178368097,0.3793116285130227,0.14957527266382567,Faces_con_0004,12
Cerebelum_Crus2_L,0.14221697805610367,-0.008810836008198,0.3389819381226531,0.36997266406169604,0.3948122384502192,0.15617361042513975,Faces_con_0004,12
Cerebelum_Crus2_R,-0.08664513920776994,-0.00917972311667761,0.34595815750121883,0.5738657281773594,0.37589926580557265,0.1484332381806389,Faces_con_0004,12
Cerebelum_3_L,-0.04789618601261038,-0.009084734799061762,0.343770281638875,0.7545594056412713,0.3810955945252805,0.15100207846981353,Faces_con_0004,12
Cerebelum_3_R,-0.12041880754773644,-0.008946371907791833,0.3412439952221885,0.43232585942245416,0.3878689323549498,0.15360840748628576,Faces_con_0004,12
Cerebelum_4_5_L,0.04225965171208461,-0.008885548974573835,0.3396520073971172,0.7831574345330911,0.3901947431902303,0.1550019526115304,Faces_con_0004,12
Cerebelum_4_5_R,-0.03423953332587275,-0.009028195715265927,0.34254489857885023,0.8234824216195642,0.3842617011575441,0.15255108512809953,Faces_con_0004,12
Cerebelum_6_L,-0.172281986421568,-0.009506936043084922,0.35331863021817567,0.26606621354353155,0.3603328635058789,0.14092539239807372,Faces_con_0004,12
Cerebelum_6_R,-0.14248609605862603,-0.009479497057226898,0.3525369360790081,0.35503006291191364,0.3617848665365254,0.14174387505381217,Faces_con_0004,12
Cerebelum_7b_L,-0.3575655790525136,-0.009097300113255356,0.3482812761095269,0.025199445645886914,0.38609713209568264,0.15106876621812382,Faces_con_0004,12
Cerebelum_7b_R,-0.026593764987049698,-0.008884382967707482,0.3395591339445928,0.8619226548930337,0.3903524328541489,0.15510871907293708,Faces_con_0004,12
Cerebelum_8_L,-0.08611018051117839,-0.00896039172650931,0.3414045488723616,0.5750548775266802,0.38647744475150014,0.15307469131659532,Faces_con_0004,12
Cerebelum_8_R,-0.07325611611153102,-0.008881102671605263,0.3396770702710039,0.6338677488503799,0.3905595412289907,0.15504488106853653,Faces_con_0004,12
Cerebelum_9_L,0.005329281146075416,-0.008819831773673787,0.3381762728890707,0.9722198748602878,0.39376908394624444,0.1566994482387871,Faces_con_0004,12
Cerebelum_9_R,-0.05465822202056837,-0.00881216849323076,0.33815279977185014,0.7222861513475318,0.39405698051800964,0.15669323905675436,Faces_con_0004,12
Cerebelum_10_L,-0.21573420676550498,-0.009852779515160497,0.36119552650447034,0.1657885275776737,0.34475931349142086,0.1334778672967739,Faces_con_0004,12
Cerebelum_10_R,-0.08600779763298463,-0.009339684853682098,0.3491868506844792,0.5771631246933071,0.36859161498687665,0.14508474186200662,Faces_con_0004,12
Vermis_1_2,-0.11894962468027924,-0.00915171957306151,0.3456875980700287,0.43901104018543335,0.37712114629460614,0.14873837148730423,Faces_con_0004,12
Vermis_3,0.05877058702479932,-0.008709429174683949,0.336032859216774,0.7013045141843384,0.3998508833594918,0.15951040537379202,Faces_con_0004,12
Vermis_4_5,-0.0433410102202247,-0.0088760318950154,0.33942819731509616,0.7769010747267163,0.3907334421182962,0.1552145028296924,Faces_con_0004,12
Vermis_6,0.04216367916175644,-0.008943514825583282,0.34082552892597123,0.7834275554224663,0.3873188899315968,0.1536569282494081,Faces_con_0004,12
Vermis_7,-0.1800175724202788,-0.009262861697225157,0.3483605261360779,0.24370313704476365,0.3730266585147364,0.14630686947937535,Faces_con_0004,12
Vermis_8,0.10409617843002249,-0.009068379000662388,0.3438321180378273,0.4984386948447551,0.38091862052165104,0.15045483730343254,Faces_con_0004,12
Vermis_9,-0.02689530232575701,-0.00891036622755507,0.3400917874488827,0.8606560945904913,0.3892092278853124,0.15460785854721953,Faces_con_0004,12
Vermis_10,-0.04273302488568388,-0.008668193246069242,0.3351127696096196,0.7803474465832206,0.4024911533428135,0.16090232687276385,Faces_con_0004,12
Precentral_L,0.04485184785274838,0.0021547866584802266,-0.1288793736858271,0.7707655306662214,0.8518559939754847,0.6335411746605044,Faces_con_0004,23
Precentral_R,-0.011290300914347398,0.0019987156080357458,-0.12547688588485886,0.9414738799608509,0.8624142979752072,0.6424052432897666,Faces_con_0004,23
Frontal_Sup_L,0.17073088646713785,0.0027246242216194187,-0.14174392107603928,0.2749141023150572,0.8139631543766058,0.6014025239494292,Faces_con_0004,23
Frontal_Sup_R,0.38305227137256004,0.0032458476480189567,-0.15759829277128587,0.024732470477976994,0.7817570008719028,0.5663402791191829,Faces_con_0004,23
Frontal_Sup_Orb_L,0.22042797294440453,0.0031404679314438813,-0.1510610250958322,0.15985059335799212,0.786884278796175,0.5787258107960498,Faces_con_0004,23
Frontal_Sup_Orb_R,0.3130860553100063,0.004189529955928279,-0.17448283533599845,0.0507740776607839,0.7212919574294521,0.525286158252485,Faces_con_0004,23
Frontal_Mid_L,0.18850775153084728,0.0019020631209818635,-0.12421399692702183,0.2297417346200994,0.8694787601271867,0.647022632166852,Faces_con_0004,23
Frontal_Mid_R,0.31109633065950953,0.00175308240796228,-0.1230504009173051,0.05549600348530132,0.8805416399572923,0.6525900085501191,Faces_con_0004,23
Frontal_Mid_Orb_L,0.3997813386046665,0.004332929329802127,-0.1762540174957291,0.016126928375722348,0.7115337695467123,0.5210562984064233,Faces_con_0004,23
Frontal_Mid_Orb_R,0.28297988779899147,0.0034565861664705914,-0.15762295720619696,0.0845136109543927,0.7662138316842078,0.5628568756121363,Faces_con_0004,23
Frontal_Inf_Oper_L,0.10369136036267555,0.002470508399332897,-0.13586011673462628,0.5023559043010672,0.8307890204587639,0.6159094983849736,Faces_con_0004,23
Frontal_Inf_Oper_R,0.3484422543827534,0.004667673592456369,-0.18518654365499154,0.031186550540057322,0.6922402306748429,0.5023641343556182,Faces_con_0004,23
Frontal_Inf_Tri_L,0.15681078590736255,0.00264649680070373,-0.13987091387922712,0.31257251806986464,0.819368939082149,0.6064709516848874,Faces_con_0004,23
Frontal_Inf_Tri_R,0.2420614523369856,0.003202920244710943,-0.15238098571204306,0.12420636894360401,0.7834301580403694,0.5769026901292951,Faces_con_0004,23
Frontal_Inf_Orb_L,0.4362239290771604,0.00496181922961024,-0.19194869061741848,0.008028735976964052,0.6751163587308142,0.4894883065312001,Faces_con_0004,23
Frontal_Inf_Orb_R,0.47377319448923677,0.007295136704955216,-0.24081624800757467,0.005287211318235493,0.5417009652716263,0.3899821583492413,Faces_con_0004,23
Rolandic_Oper_L,-0.10133960186633209,0.0013527006119050948,-0.11175040044593014,0.5130235180497837,0.9070913526682828,0.6805135691653409,Faces_con_0004,23
Rolandic_Oper_R,-0.16667602036409782,0.001967752569283966,-0.12543730842231002,0.28348645237459336,0.8649281759768038,0.6436165886104684,Faces_con_0004,23
Supp_Motor_Area_L,0.15667323519396706,0.0020300648663735283,-0.12667654119177502,0.3127378691050138,0.8606168693105873,0.6401187968935884,Faces_con_0004,23
Supp_Motor_Area_R,0.12209256089657436,0.002347236992703062,-0.13325817800665118,0.4299044919330156,0.8389829618365611,0.6225477818990053,Faces_con_0004,23
Olfactory_L,0.3329374384472937,0.0009617777014529561,-0.1052050758948963,0.03972910854928123,0.9343641289280485,0.7003742814245945,Faces_con_0004,23
Olfactory_R,0.3347823568583248,0.0014013560854619497,-0.11419164104241437,0.037220110985378946,0.9046797687295406,0.6766505795651772,Faces_con_0004,23
Frontal_Sup_Medial_L,0.4223437537260916,0.004295066134832064,-0.17823886481767576,0.011967834530742903,0.7147531900159364,0.518392142064208,Faces_con_0004,23
Frontal_Sup_Medial_R,0.4307694658335585,0.0045824295532018965,-0.18623702440746553,0.01306768716904605,0.6966047706751092,0.5003740407783464,Faces_con_0004,23
Frontal_Med_Orb_L,0.18553948750568314,0.003930529109192362,-0.1676462005212202,0.23829688254122539,0.7364795218132592,0.5395907793522188,Faces_con_0004,23
Frontal_Med_Orb_R,0.46756835659088386,0.005922790751877023,-0.2133495409440156,0.005540429925105346,0.6172349374283979,0.44184661992440066,Faces_con_0004,23
Rectus_L,0.2285919597244285,0.0037969170116788718,-0.16510074827250731,0.14699798626910585,0.7446409906469926,0.5452615467128183,Faces_con_0004,23
Rectus_R,0.28192190312770615,0.003891884249367523,-0.1673024981139565,0.07865556222918604,0.7390183988153667,0.5407384831297227,Faces_con_0004,23
Insula_L,0.10710919355755015,0.002362872599848604,-0.13353658488847034,0.4880414189331824,0.8378927959197559,0.621652290625304,Faces_con_0004,23
Insula_R,0.23992788920907335,0.002375171330219344,-0.1346323537451773,0.12645041323596426,0.8377516689949409,0.6203827764241021,Faces_con_0004,23
Cingulum_Ant_L,0.40939647579768923,0.0023453802873721653,-0.13563459867858874,0.012801654782036391,0.8413184135880045,0.6218008481387232,Faces_con_0004,23
Cingulum_Ant_R,0.46663410109595244,0.0018889789298662935,-0.12730695873399675,0.005197052970717626,0.8727653661369064,0.6459408090968584,Faces_con_0004,23
Cingulum_Mid_L,0.07026022601694663,0.002061119497985185,-0.12690971988651573,0.6481577217455012,0.8581734821755324,0.6386337300757761,Faces_con_0004,23
Cingulum_Mid_R,0.18580460936612128,0.0021652986307360827,-0.12972780580063964,0.23343935225997925,0.8515808134271634,0.632445006361675,Faces_con_0004,23
Cingulum_Post_L,0.19516289589726202,0.0024139887005750213,-0.1349549998631016,0.2107414694568861,0.8348351384891161,0.6189276632145487,Faces_con_0004,23
Cingulum_Post_R,0.4016552018117939,0.002795211952175073,-0.14352708740741646,0.014459761708825606,0.8114911117389795,0.6019888664357365,Faces_con_0004,23
Hippocampus_L,-0.06806819949127382,0.0015768996638954073,-0.11647324307598847,0.6596807644957654,0.8916860551847696,0.6675633584180356,Faces_con_0004,23
Hippocampus_R,0.12578326345287139,0.003103890456411353,-0.1495709012456194,0.4189537278227419,0.789333518881961,0.5824300003398836,Faces_con_0004,23
ParaHippocampal_L,-0.02761345617142471,0.001867475887738278,-0.12266082471364328,0.8578872188769064,0.8716923018134273,0.6506036348539609,Faces_con_0004,23
ParaHippocampal_R,0.11425619639257349,0.0027785121597708245,-0.14252365987827098,0.4611254612951996,0.8104519785300897,0.5994779297033652,Faces_con_0004,23
Amygdala_L,-0.11878479591203724,0.001199216266023937,-0.10856966920050962,0.4460656953295594,0.9176263019119424,0.6892440899816665,Faces_con_0004,23
Amygdala_R,-0.1844819886408896,5.0065092883609186e-05,-0.08442641385524224,0.2458398517652799,0.9965830208040195,0.7574120391481939,Faces_con_0004,23
Calcarine_L,0.16029263849962402,0.002830785205903038,-0.14387978589332762,0.3028187498884667,0.8070815250586139,0.5962709713088055,Faces_con_0004,23
Calcarine_R,0.1484315617817384,0.0029428275274211687,-0.14621579466944437,0.33967321321313404,0.7997975803498782,0.590641493165579,Faces_con_0004,23
Cuneus_L,0.06185940397011312,0.0017406835216255264,-0.1199759253589324,0.688033008655381,0.8802537337940759,0.657545105599792,Faces_con_0004,23
Cuneus_R,0.20362753127790206,0.0022134739292507784,-0.1307114411227478,0.1915103400485021,0.8486643979653774,0.6306375710259324,Faces_con_0004,23
Lingual_L,0.2733507404293014,0.0032735684897267684,-0.15397063860659177,0.08462341019951886,0.7788713499695125,0.5732313194524021,Faces_con_0004,23
Lingual_R,0.35838296723987034,0.00544417311751311,-0.20113234078882425,0.02834269775513294,0.6447364712186755,0.4669489169838439,Faces_con_0004,23
Occipital_Sup_L,0.2782280557106923,0.003011270036886741,-0.14751024766668336,0.08344468901455857,0.7965920002019489,0.589786933601389,Faces_con_0004,23
Occipital_Sup_R,0.33559415573957335,0.003771292494829751,-0.16394739235801448,0.03795247653617328,0.7483592937902506,0.5513532318635809,Faces_con_0004,23
Occipital_Mid_L,0.33088618331898206,0.0024426537014852006,-0.13543261071376134,0.04245227295579246,0.834476982882801,0.6206647538953624,Faces_con_0004,23
Occipital_Mid_R,0.42373106372182945,0.003973206943794863,-0.16920298358520475,0.010609182003776432,0.736763299441326,0.5406885321555329,Faces_con_0004,23
